Rod_X,Rod_Y,Rod_Z
0.04805818572640419,0.1681029200553894,0.5065262913703918
0.048058103770017624,0.16810263693332672,0.5065253973007202
0.04805794730782509,0.16810207068920135,0.5065237283706665
0.04812411963939667,0.16930119693279266,0.5072212219238281
0.04805491864681244,0.16809147596359253,0.5064918398857117
0.048055682331323624,0.16809415817260742,0.5064998865127563
0.04805378615856171,0.16808754205703735,0.5064799189567566
0.04805290699005127,0.16808445751667023,0.5064706206321716
0.04805215448141098,0.16808182001113892,0.5064626932144165
0.048051945865154266,0.16808108985424042,0.5064604878425598
0.048050541430711746,0.16807618737220764,0.5064457058906555
0.04805158078670502,0.16807979345321655,0.5064566135406494
0.04805180802941322,0.16808061301708221,0.5064590573310852
0.04805288836359978,0.16808439791202545,0.5064704418182373
0.0480521023273468,0.1680816411972046,0.5064621567726135
0.048050522804260254,0.16807611286640167,0.5064455270767212
0.048050910234451294,0.1680774688720703,0.5064495801925659
0.04805143550038338,0.16807930171489716,0.50645512342453
0.0480523407459259,0.16808247566223145,0.5064646601676941
0.0480523481965065,0.16808249056339264,0.5064647197723389
0.04811840504407883,0.16928108036518097,0.5071609616279602
0.04811723157763481,0.16927696764469147,0.5071486234664917
0.048045869916677475,0.168059840798378,0.506396472454071
0.04811597242951393,0.1692725270986557,0.5071353316307068
0.04804681986570358,0.16806316375732422,0.5064064860343933
0.048116594552993774,0.1692747324705124,0.5071418881416321
0.04811449348926544,0.16926731169223785,0.5071197152137756
0.04804756119847298,0.16806574165821075,0.5064142942428589
0.04811498895287514,0.16926907002925873,0.5071249604225159
0.04804620146751404,0.16806098818778992,0.506399929523468
0.04811437800526619,0.16926692426204681,0.5071185231208801
0.048045866191387177,0.1680598258972168,0.5063964128494263
0.04811782389879227,0.1692790389060974,0.5071548223495483
0.048116013407707214,0.16927267611026764,0.5071357488632202
0.04811636358499527,0.16927391290664673,0.5071394443511963
0.04811576381325722,0.1692717969417572,0.5071331262588501
0.04811587557196617,0.16927219927310944,0.5071343183517456
0.04811421409249306,0.16926634311676025,0.5071167945861816
0.04804344102740288,0.1680513322353363,0.5063708424568176
0.04804077744483948,0.16804200410842896,0.5063427686691284
0.048112332820892334,0.169259712100029,0.5070969462394714
0.04811154678463936,0.16925695538520813,0.5070886611938477
0.04811089485883713,0.16925467550754547,0.5070818066596985
0.0481102280318737,0.16925230622291565,0.507074773311615
0.048110026866197586,0.16925162076950073,0.5070726871490479
0.04811093956232071,0.1692548245191574,0.5070822834968567
0.048109058290719986,0.16924820840358734,0.5070624351501465
0.04810871183872223,0.16924698650836945,0.5070587992668152
0.048110052943229675,0.1692516952753067,0.507072925567627
0.04810705780982971,0.16924117505550385,0.5070413947105408
0.048108089715242386,0.16924479603767395,0.5070522427558899
0.048107415437698364,0.16924242675304413,0.5070451498031616
0.048105932772159576,0.16923721134662628,0.5070295333862305
0.048104219138622284,0.16923119127750397,0.5070114731788635
0.04810387268662453,0.16922995448112488,0.5070077776908875
0.0481044240295887,0.16923190653324127,0.5070136189460754
0.0481036975979805,0.16922934353351593,0.5070059299468994
0.04810378700494766,0.169229656457901,0.5070068836212158
0.0481046587228775,0.16923272609710693,0.5070160627365112
0.048103317618370056,0.16922800242900848,0.5070019364356995
0.048103056848049164,0.16922709345817566,0.5069991946220398
0.04810282960534096,0.16922630369663239,0.5069968104362488
0.04810229316353798,0.16922441124916077,0.5069911479949951
0.048103056848049164,0.16922709345817566,0.5069991946220398
0.04810084402561188,0.16921931505203247,0.5069758892059326
0.048102475702762604,0.1692250370979309,0.5069930553436279
0.04810165986418724,0.1692221760749817,0.5069844722747803
0.048099324107170105,0.16921396553516388,0.506959855556488
0.048100799322128296,0.16921915113925934,0.5069754123687744
0.04810206592082977,0.1692236065864563,0.5069887638092041
