Test_ID,Time_s,TCP_X,TCP_Y,TCP_Z,Force_X,Force_Y,Force_Z,Target_X,Target_Y,Status
14,0.0033659934997558594,0.044704370977332694,-0.5770266939473421,0.07782236163913336,-1.5767433649294877,22.047880174885677,17.91048395175052,0.04422813140361884,-0.5722267695656058,FAILED
14,0.01711416244506836,0.04467046790880676,-0.5770236388304293,0.07615687123303508,0.5864906579230477,26.187098816704566,21.53099491363119,0.04422813140361884,-0.5722267695656058,FAILED
15,0.0033636093139648438,0.04699629692999037,-0.5770516433929866,0.07795927654934834,-5.256710544969569,25.891781140921267,37.83868093314558,0.04673410040154859,-0.5723394918184125,FAILED
16,0.0033807754516601562,0.044073563415133146,-0.5777417542397433,0.07804860272234104,3.2175478676425193,27.367087582992625,30.73448873667356,0.04366998874365997,-0.5730149124583607,FAILED
17,0.0033369064331054688,0.04688209371475067,-0.5772169909134603,0.07798307620958017,-3.9785504226104504,25.765075735390386,37.579848521826925,0.04660893720875358,-0.5725070076014537,FAILED
18,0.0043582916259765625,0.04495555290019622,-0.577422754012959,0.07795727145765,3.9176835688918468,22.081955051471503,32.09066422645641,0.04452800962610381,-0.5726243695130192,FAILED
19,0.003432750701904297,0.04324072656133177,-0.5775001591040716,0.07692127337468521,3.8799855745569705,26.972089951858788,16.02847409694217,0.042765674900651196,-0.5727468903524917,FAILED
19,0.017202377319335938,0.043205133184879035,-0.5775805918853677,0.07532235072157256,8.333726242527261,30.181371254393937,32.90590500356955,0.042765674900651196,-0.5727468903524917,FAILED
20,0.003338336944580078,0.04687292390325274,-0.5770282567933079,0.07691037886940805,-6.2282543314485395,26.251331989004942,29.05781383094253,0.046579577330316035,-0.5722982322334785,FAILED
21,0.0034401416778564453,0.04445605738533051,-0.5771152624872904,0.07730001108233231,0.8366287141614983,21.037181447800695,14.919623396197396,0.04400117303901657,-0.5723489030388138,FAILED
21,0.01723623275756836,0.044414133972379935,-0.5771721393734494,0.07569909371766101,4.126724506019027,25.429824821570232,26.21682943386748,0.04400117303901657,-0.5723489030388138,FAILED
22,0.003353118896484375,0.04414184172262226,-0.5770713004278774,0.07754778369642573,0.38234554222064226,20.79241794454699,12.627513899340967,0.043640759690984667,-0.5723000527243788,FAILED
